# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Oct 21 16:01:16 CEST 2019 [seed=1571666328474]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(node1)	tmrca(node10)	tmrca(node2)	tmrca(node3)	tmrca(node4)	tmrca(node5)	tmrca(node6)	tmrca(node7)	tmrca(node8)	tmrca(node9)	yule.birthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	speciation
46000	-33717.61427166579	-5.360618605063157	-33712.25365306073	0.5103498580415541	4.19292154194642	0.07523990234283118	0.4590050683482586	0.10933596494371733	0.1614539587737894	0.12633740588434786	0.21662125861521914	0.23756377875593984	0.4008601417115455	0.4708693384890673	0.3861996862782198	2.447247984272343	0.9553791547761777	1.2765382133113128	0.7762153553763708	1.025066040691189	1.2568989918166757	0.7099022440282736	0.37038324107680615	0.18637755779453902	0.1588227808100064	0.28441642031864844	0.5170277663086063	1.0	1.0	-33712.25365306073	0.0	1.3734147876107219
47000	-33716.55947126774	-6.841520151930203	-33709.71795111581	0.5203227995767498	4.185272507275756	0.07249269241598554	0.4788880912784195	0.11031321104633687	0.1544893377794837	0.12886151650587366	0.21586005447140375	0.24010688844069322	0.39788146655069784	0.46089902288018714	0.3720985035433743	1.6441798574420847	0.935689973929622	1.2765382133113128	0.759327762869625	1.0455725390363055	1.263958199305752	0.7189133115473822	0.36956270978899153	0.19064978728072657	0.15677448927010004	0.28301301366018183	0.5341737230302904	1.0	1.0	-33709.71795111581	0.0	-0.41719874553762337
48000	-33711.88544356312	-6.118058224587662	-33705.767385338535	0.5409804313077216	4.39068165263412	0.07601768308636704	0.4747985643837006	0.1119262323723417	0.15410366931724317	0.14376255911149202	0.2168050014675294	0.23781983866057088	0.43127150630160493	0.5011407450924618	0.3897922829301765	2.1273663659326174	0.9354787955189413	1.2846343610143098	0.7517211588555706	1.0457837174469862	1.2715648033198066	0.7108171638443853	0.370122631601291	0.17987026270250936	0.15932269138640717	0.29068441430979247	0.5100867255431886	1.0	1.0	-33705.767385338535	0.0	0.4729134966782924
49000	-33700.93629703352	-5.642343191127605	-33695.293953842396	0.5222672033821866	4.3305660120703635	0.06868022196342272	0.5043007956194753	0.11155367182283599	0.16211559146698126	0.14130006149137286	0.21306279592784136	0.24385759632225903	0.40948014596914434	0.4959646285312497	0.38106899828281793	2.528214189061955	0.9250627464721735	1.314602566811392	0.7478356713072973	1.0301395122470383	1.2715423393177132	0.7108171638443853	0.3710026870368754	0.18007838315094166	0.15823451550239048	0.29068441430979247	0.5100867255431886	1.0	1.0	-33695.293953842396	0.0	1.1090731535725702
50000	-33704.386675450085	-5.985769684887158	-33698.4009057652	0.5635076753932596	4.490386907337434	0.07033249589509348	0.5392846972018404	0.11142614685884922	0.16157981547673692	0.13757004066747267	0.22096062020627544	0.2451107189551251	0.4430828756077633	0.5158474058592566	0.3636085680387156	2.7697137540989107	0.9250627464721735	1.3144331748011409	0.7447225184123434	1.0363803617406018	1.2715423393177132	0.707858859256027	0.37119324956877814	0.18007838315094166	0.16206599248301015	0.28666237479727	0.4854854457551412	1.0	1.0	-33698.4009057652	0.0	0.8065853223800405
51000	-33693.904248669394	-5.948370646436212	-33687.955878022956	0.5427694430194879	4.460859008731163	0.06919074462102202	0.5018661744060178	0.11602558782195724	0.16532384220383953	0.13656162189975768	0.2242929054033364	0.2457243248635714	0.42803393024970243	0.5111870788919677	0.40647082476201085	2.6556251855557433	0.9232639713027153	1.3248882867614185	0.7447225184123434	1.0378815792191338	1.2715423393177132	0.6977013049866754	0.36298589946921905	0.18828573325050077	0.16030411838704114	0.28842424889323903	0.5097397112166628	1.0	1.0	-33687.955878022956	0.0	0.850471790075833
52000	-33698.31207667966	-7.890704309041544	-33690.42137237061	0.5618263507855514	4.596580094080701	0.07822145830763534	0.5368863556635215	0.11067426398189142	0.1783462117266122	0.14008384585552722	0.23048772910721205	0.25300775301062345	0.43666717073666134	0.5355858560555107	0.40608915247668587	1.5045335329675986	0.9240812074317437	1.3286269529861714	0.7338208372318674	1.0487832603996097	1.2715423393177132	0.693145402632894	0.3709459792733383	0.18624307283002006	0.1587411594480558	0.2840697884485859	0.49823716852085664	1.0	1.0	-33690.42137237061	0.0	-1.605431119798133
53000	-33686.05132597125	-5.193464485534022	-33680.85786148572	0.5238614140413869	4.191006473580142	0.07349405267427782	0.4637821084467705	0.10872146830843027	0.16013908819998895	0.12773024106556297	0.21353504919420943	0.23183204293255094	0.4024596706160056	0.4830367000028419	0.34333345790297226	2.7902824514797024	0.9397973286982292	1.3220753661710487	0.7280377667140729	1.0379191451947947	1.2944827652572144	0.6776876279646394	0.3701718093793591	0.18192148699265753	0.16508420539212162	0.28282249823586175	0.5051863303438364	1.0	1.0	-33680.85786148572	0.0	1.6457649441138837
54000	-33686.08577450586	-6.006661083990096	-33680.07911342187	0.551729258929747	4.443484112013672	0.07437053918646083	0.518207037064794	0.10730960865365088	0.1627717157901625	0.1330546488598124	0.22962175663661216	0.24698128593964008	0.4224152447496794	0.5190564948034805	0.3819016778747604	3.089671744489946	0.9358251146948696	1.3220753661710487	0.7337828679936557	1.0373861484919646	1.298454979260574	0.6724755233878869	0.37421723656963085	0.18145558332407205	0.15820326389795258	0.28612391620834454	0.5041626886506216	1.0	1.0	-33680.07911342187	0.0	0.935935790251758
55000	-33673.939584141306	-5.962336069880871	-33667.977248071424	0.5395769786093388	4.397695569215899	0.07271232006465025	0.46751927728626347	0.1163114721315639	0.16965078712318774	0.14354817923526988	0.22573242736389404	0.24915711153314907	0.43358265515273336	0.5092404795463351	0.3726718610593337	3.2737712761962334	0.9444612453067257	1.3433848883817068	0.6998243622941158	1.0537566790531834	1.3067652010087856	0.6518076239554823	0.37421723656963085	0.18190469115747177	0.16011671107712472	0.2837613611957727	0.4931763515859397	1.0	1.0	-33667.977248071424	0.0	1.020204570065379
56000	-33671.538505310134	-7.159748522704755	-33664.37875678743	0.5219273034770393	4.313937597135338	0.06847396769794559	0.4679477460106548	0.11585499126538301	0.16133762643117522	0.1493936212929334	0.2144993414035511	0.24036158031711308	0.4131790090764938	0.497797660507999	0.3784430445638743	4.470724744556339	0.9468803770749321	1.3551845603501604	0.6889166108511983	1.0552823963598312	1.3067652010087856	0.6469708543550918	0.37303958919499486	0.1863733853821558	0.1541033497783124	0.28648367564453703	0.4931763515859397	1.0	1.0	-33664.37875678743	0.0	0.1817293375113893
57000	-33671.75225667372	-5.465880615133883	-33666.28637605858	0.5278264201186644	4.227129478592693	0.06632983079306377	0.4655357563466874	0.10467166087922063	0.15287144541594694	0.14362972330322668	0.22068236790408796	0.24482162040470706	0.4106700183687112	0.48012119153112925	0.33902038321273853	2.392554130683682	0.940347472619623	1.357919634621892	0.6821834015051442	1.0614074904423179	1.3082566694136746	0.6498853313973475	0.37303958919499486	0.18684804270714117	0.15899263369807057	0.28111973439979354	0.5071998664149663	1.0	1.0	-33666.28637605858	0.0	1.2270630052325195
58000	-33676.3869380657	-5.784508102978098	-33670.60242996272	0.526902036198318	4.330856963877431	0.070915730646962	0.48897512748362115	0.11106077080346127	0.14366493779303624	0.1438592986609638	0.22288107874864102	0.23985701763397155	0.41405417733644784	0.5098944291465662	0.3737730346319023	2.286445163334802	0.950715320617614	1.3617988969043648	0.665093114319056	1.0631431667612772	1.30557024383477	0.6536792575629171	0.381682384779455	0.178189081142488	0.1590087996782636	0.28111973439979354	0.49850371609618715	1.0	1.0	-33670.60242996272	0.0	0.8487106952563672
59000	-33679.57592991391	-7.172999807483592	-33672.40293010643	0.5870553912639996	4.736447645864268	0.0730826397219484	0.5462608439327422	0.12087078724887855	0.1872684466744952	0.14896743633659126	0.2521224762237562	0.2636638038808645	0.4524462679819608	0.5350096722313008	0.4021821425657645	3.3965657003400205	0.9608330988670242	1.3688540840756434	0.6360236680312696	1.074480736012241	1.3039207451650838	0.6558876678487372	0.37854291768185466	0.18167515750754185	0.16222107122283372	0.2775608535877699	0.4724662653326258	1.0	1.0	-33672.40293010643	0.0	-0.1917127863465069
60000	-33671.035503277184	-5.959449064940944	-33665.076054212244	0.5523087050611755	4.428646220209224	0.07480075104056026	0.5012829042039004	0.12004699567646658	0.16923597284981762	0.14256814693223316	0.22396678121707062	0.24701575809374426	0.4068364232058388	0.4991851508321265	0.3865819450882472	3.1577516825863823	0.9602841968389132	1.3796549731590153	0.633792997337369	1.0767114067061416	1.2946501503025822	0.6549062756559779	0.37825494174546576	0.1822638890983925	0.1523047430449394	0.2871764261112024	0.4828273179772512	1.0	1.0	-33665.076054212244	0.0	0.9636186062527314
61000	-33670.30794961698	-5.68985712966138	-33664.61809248732	0.5394298373606574	4.375267676138324	0.07432792801088811	0.46127190363729675	0.11300438661487086	0.16783006649353488	0.13738006033813158	0.22812155648933133	0.25242009113062336	0.4243825924055385	0.5228592841148666	0.3640344971394648	2.508794696939181	0.9714945252013946	1.3877782990867615	0.6331530452526027	1.0754262427164045	1.289658231280612	0.6424896564622237	0.37071691770543563	0.1848378548193393	0.15487238078615834	0.28957284668906685	0.47342335771766236	1.0	1.0	-33664.61809248732	0.0	0.9807833424575771
62000	-33665.6077466416	-5.5929684106210065	-33660.01477823098	0.5266353904974223	4.312644387344054	0.07014262641002006	0.49623703703180483	0.11393023575946636	0.16411992386292043	0.13847623280341073	0.22065351313328094	0.24272096410848165	0.40909619424002225	0.4843833776026786	0.35951389720727384	2.911272776702556	0.9664058423401052	1.4021028710416852	0.6286884312875753	1.0796178992274574	1.2913757455654191	0.6318092105377572	0.37988135519508814	0.17833662136855183	0.15257128107139784	0.2892107423649623	0.5285805307340548	1.0	1.0	-33660.01477823098	0.0	1.336390555844909
63000	-33656.86607563271	-5.782413782112515	-33651.08366185059	0.5213836713167775	4.326860760106385	0.0735113384954163	0.48870559754080517	0.11943361383267284	0.16978339936200235	0.13431133307007415	0.227623659296653	0.24272096410848165	0.40909619424002225	0.4878343432161545	0.3757697863766938	3.2456742200324427	0.9618214472458293	1.4144851536341494	0.6354420406410556	1.0715731506302482	1.3029197886815143	0.6137584191672028	0.3661875916495745	0.18135938309442412	0.16004326265267507	0.29240976260332646	0.5285805307340548	1.0	1.0	-33651.08366185059	0.0	1.2616198842896553
64000	-33662.137172061615	-5.976483133409258	-33656.160688928205	0.5363349451768512	4.311645582168886	0.07418544739184506	0.47088993909292265	0.11678726019141789	0.1591815300611726	0.13686785303791932	0.2211445544946606	0.248781453634029	0.4244362079796313	0.5049597777558357	0.3421885213224995	3.587206876536329	0.9695954266505183	1.4066737443944914	0.6421616304246498	1.0700006440169676	1.2987494790504934	0.6128190754628788	0.3667069957106159	0.18841856193366835	0.15796657296068278	0.28690786939503315	0.5092729453054392	1.0	1.0	-33656.160688928205	0.0	1.139095639619673
65000	-33658.53447879766	-5.729449543814051	-33652.80502925385	0.534734726367621	4.353735512007858	0.07301412159801832	0.4492302447267939	0.11231849006760049	0.15869514485641012	0.14446561737131075	0.22701023706988746	0.25650471354802407	0.4296832065986618	0.5143029828557442	0.36258522420142636	2.412357573546886	0.957681576139654	1.4152568430293115	0.6534606609611132	1.0614175453821475	1.2987494790504934	0.6134338954372798	0.3723320615493251	0.1857763357063408	0.1548706906426802	0.2870209121016541	0.49410349563628053	1.0	1.0	-33652.80502925385	0.0	0.9450918674023461
66000	-33655.15260355879	-5.87942726528485	-33649.27317629351	0.5381298533663086	4.33153692214388	0.07174649597780476	0.5035627854748399	0.1138106487043258	0.164299205839933	0.13416160818427228	0.2137131040006509	0.2323618026691663	0.41923528497483775	0.4960272666222394	0.34454948296447246	3.42009669203616	0.9605555904482829	1.408719882458847	0.6624853029887781	1.048540430098852	1.311209285424657	0.6084895085805828	0.37041455477688234	0.18532135084658388	0.16068979466775135	0.2835742997087827	0.5034471272885487	1.0	1.0	-33649.27317629351	0.0	1.1714196027438337
67000	-33649.86347211401	-6.856712484135313	-33643.006759629876	0.5433420303237202	4.352664263182483	0.06858581883703485	0.49123903618079084	0.10985480093705456	0.15606474178568652	0.14349168303279317	0.22177625006024138	0.2390231986594206	0.41577785059668	0.5032084344945231	0.36833201991138903	4.158798929917534	0.9551848958758178	1.4190607721136934	0.6531482914115938	1.0545395675064284	1.311209285424657	0.606857187667809	0.3708515072207208	0.1827622328083477	0.15550088572001636	0.2908853742509153	0.5074145287635033	1.0	1.0	-33643.006759629876	0.0	0.426086599595183
68000	-33649.26653584942	-6.016676823109994	-33643.24985902631	0.5132571621656546	4.148376371990587	0.0658080722447563	0.44621773682320603	0.1027179974834581	0.16179794829247227	0.13914468136961186	0.2148123442007351	0.24139412425006013	0.3953398807043134	0.49447743734753297	0.3422209579916648	1.9039597929575744	0.9390073226054001	1.428520237734184	0.6600146877534304	1.0619111177624432	1.317927393074584	0.5926192410699576	0.37439907178771903	0.18025707460824703	0.15279534153746005	0.2925485120665741	0.5074145287635033	1.0	1.0	-33643.24985902631	0.0	0.47282382870165485
69000	-33645.4702214163	-6.121554480203358	-33639.348666936094	0.5419584041632848	4.503580121113658	0.07812621510026578	0.5204977236532471	0.11666011073155176	0.17328271088471953	0.14070981953319475	0.22732817991533463	0.2436340093733946	0.44284141839657426	0.5147870598773197	0.3709386597018612	2.921385425302274	0.9332977299913252	1.436209112537558	0.6744734547196054	1.0563961178765846	1.317927393074584	0.581696191800342	0.3711246836107734	0.17962308812683234	0.1592977584837354	0.28995446977865913	0.5129204034451845	1.0	1.0	-33639.348666936094	0.0	0.7800602107277554
70000	-33634.165823874275	-6.639570689838668	-33627.526253184435	0.5362668036963028	4.337856430790925	0.07331698970334932	0.4853313579072747	0.11039764838549923	0.16762468588213997	0.13514530165619332	0.22538928075017178	0.24225790794619098	0.4221324544924412	0.4962687927753222	0.361765979728685	1.7889037423609886	0.937128337096173	1.4590966447354967	0.6731580262044963	1.0606409344066574	1.317927393074584	0.5520486644825916	0.36992006589441634	0.17962308812683234	0.1592977584837354	0.2911590874950162	0.5086678259445597	1.0	1.0	-33627.526253184435	0.0	-0.19916863142902397
